"SITE_ID","VISIT_NO","SITE_TYPE","STATE_NAME","NTL","PTL","CHLA","PCT_DEVELOPED_BUFR","PCT_FOREST_BUFR","PCT_AGRIC_BUFR","PCT_WETLAND_BUFR"
"NLA06608-0373",1,"PROB_Lake","California",104,1,0.68,32.9,21.2,0,0.6
"NLA06608-0376",1,"PROB_Lake","Oklahoma",324,6,4.245,2,36.3,0.3,0
"NLA06608-0377",1,"PROB_Lake","Pennsylvania",850,46,44.928,28.4,24,6.5,4.2
"NLA06608-0378",1,"PROB_Lake","Montana",223,9,0.548,0,0,0.4,0.2
"NLA06608-0384",1,"PROB_Lake","North Dakota",4291,68,3.387,2.8,1.4,1.7,4.6
"NLA06608-0385",1,"PROB_Lake","Montana",1834,51,2.312,0,18.6,0.9,0
"NLA06608-0386",1,"PROB_Lake","Pennsylvania",475,9,0.832,15.6,41.3,1.5,0
"NLA06608-0388",1,"PROB_Lake","Kentucky",85,3,0.33,3.4,64.4,0.3,0
"NLA06608-0388",1,"PROB_Lake","Kentucky",49,49,0.385,3.4,64.4,0.3,0
"NLA06608-0388",1,"PROB_Lake","Kentucky",35,1,0.352,3.4,64.4,0.3,0
"NLA06608-0388",2,"PROB_Lake","Kentucky",85,3,0.33,3.4,64.4,0.3,0
"NLA06608-0388",2,"PROB_Lake","Kentucky",49,49,0.385,3.4,64.4,0.3,0
"NLA06608-0388",2,"PROB_Lake","Kentucky",35,1,0.352,3.4,64.4,0.3,0
"NLA06608-0393",1,"PROB_Lake","California",101,8,1.239,6.6,11,0,0
"NLA06608-0395",1,"PROB_Lake","Alabama",231,13,30.4,4.3,36.2,8.2,3.2
"NLA06608-0399",1,"PROB_Lake","Michigan",586,13,3.352,5.6,51.1,0,23.6
"NLA06608-0401",1,"PROB_Lake","Maine",279,10,16.16,6.3,8.2,4.7,3.4
"NLA06608-0402",1,"PROB_Lake","Oregon",2287,176,73.728,41.9,18.9,0,6.2
"NLA06608-0402",1,"PROB_Lake","Oregon",1523,154,47.808,41.9,18.9,0,6.2
"NLA06608-0402",1,"PROB_Lake","Oregon",1027,96,81.504,41.9,18.9,0,6.2
"NLA06608-0402",2,"PROB_Lake","Oregon",2287,176,73.728,41.9,18.9,0,6.2
"NLA06608-0402",2,"PROB_Lake","Oregon",1523,154,47.808,41.9,18.9,0,6.2
"NLA06608-0402",2,"PROB_Lake","Oregon",1027,96,81.504,41.9,18.9,0,6.2
"NLA06608-0403",1,"PROB_Lake","Minnesota",485,20,5.36,0.7,7.4,0.2,5.3
"NLA06608-0405",1,"PROB_Lake","Pennsylvania",458,16,8.56,0.9,69.4,1.1,2.8
"NLA06608-0406",1,"PROB_Lake","Oregon",172,4,1.232,0,40.4,0,0
"NLA06608-0407",1,"PROB_Lake","South Dakota",2872,762,1.813,3.5,0,11.3,0.6
"NLA06608-0408",1,"PROB_Lake","Oklahoma",270,15,5.667,0.7,34.4,0,0
"NLA06608-0413",1,"PROB_Lake","Virginia",581,106,108.576,1,79.5,0,3.9
"NLA06608-0414",1,"PROB_Lake","Wisconsin",1296,40,6.688,0,33.8,0,58.4
"NLA06608-0418",1,"PROB_Lake","New Hampshire",296,8,2.184,4.1,49.1,1.6,3.9
"NLA06608-0421",1,"PROB_Lake","New York",537,9,2.184,25,33.3,0,15.1
"NLA06608-0425",1,"PROB_Lake","Utah",1433,234,16.16,6.9,1.1,1.1,3.7
"NLA06608-0426",1,"PROB_Lake","Michigan",574,5,3.12,13,12.7,0.3,11
"NLA06608-0432",1,"PROB_Lake","Mississippi",644,218,24.8,0.9,7.8,1.1,5.3
"NLA06608-0433",1,"PROB_Lake","Vermont",422,7,1.68,1.9,3.3,2.3,3
"NLA06608-0435",1,"PROB_Lake","Wisconsin",1824,78,23.2,0.9,21,0.4,37.5
"NLA06608-0436",1,"PROB_Lake","Arkansas",398,29,18.216,11.7,45.1,0.2,1.4
"NLA06608-0439",1,"PROB_Lake","South Dakota",19200,1056,377.28,0,0,0.5,0
"NLA06608-0440",1,"PROB_Lake","Oklahoma",853,182,5.46,8.7,7.5,2.8,0
"NLA06608-0442",1,"PROB_Lake","North Dakota",6559,385,4.496,6,0,42.2,10.3
"NLA06608-0444",1,"PROB_Lake","Mississippi",383,42,10.272,22.9,32.9,5.9,7.3
"NLA06608-0445",1,"PROB_Lake","Ohio",336,15,6.848,0,71.1,3.8,0
"NLA06608-0447",1,"PROB_Lake","Kentucky",79,3,1.205,3.5,65.8,1.8,0
"NLA06608-0449",1,"PROB_Lake","Washington",404,16,4.391,0,34.1,0,6.5
"NLA06608-0452",1,"PROB_Lake","Colorado",604,37,7.246,48.1,1.5,0,5
"NLA06608-0453",1,"PROB_Lake","Florida",1056,48,4.314,13.5,0.5,1,8.4
"NLA06608-0454",1,"PROB_Lake","Massachusetts",367,16,3.2,20,16.8,1.5,4.7
"NLA06608-0456",1,"PROB_Lake","Texas",681,29,25.098,4.3,13.5,1.2,4.5
"NLA06608-0458",1,"PROB_Lake","Georgia",947,39,15.056,3.9,16.4,1.7,60.7
"NLA06608-0459",1,"PROB_Lake","Alabama",200,8,3.984,10.4,33,25.1,2.4
"NLA06608-0462",1,"PROB_Lake","Michigan",194,3,NA,0.6,41.2,0,2.8
"NLA06608-0463",1,"PROB_Lake","Michigan",1031,82,30.72,32.6,5.1,3,10.2
"NLA06608-0467",1,"PROB_Lake","Wisconsin",788,15,12.72,7.1,17.4,9.6,20.4
"NLA06608-0468",1,"PROB_Lake","Colorado",179,8,0.643,0,53.7,0,6.2
"NLA06608-0469",1,"PROB_Lake","Pennsylvania",191,11,3.352,9.2,54.9,6.6,3.5
"NLA06608-0470",1,"PROB_Lake","New Hampshire",193,8,1.512,4.4,31.5,1.4,4.9
"NLA06608-0471",1,"PROB_Lake","South Dakota",839,24,5.52,3,3.4,0,4.6
"NLA06608-0472",1,"PROB_Lake","Oklahoma",803,78,19.2,1.3,24,6.9,0
"NLA06608-0473",1,"PROB_Lake","North Carolina",714,55,36.823,1.1,46.8,3.2,0.2
"NLA06608-0479",1,"PROB_Lake","Ohio",318,14,5.296,24.4,6.5,0,0
"NLA06608-0480",1,"PROB_Lake","Missouri",194,3,1.52,19.9,58.6,0,0.9
"NLA06608-0480",1,"PROB_Lake","Missouri",247,4,1.066,19.9,58.6,0,0.9
"NLA06608-0480",1,"PROB_Lake","Missouri",232,4,1.318,19.9,58.6,0,0.9
"NLA06608-0480",2,"PROB_Lake","Missouri",194,3,1.52,19.9,58.6,0,0.9
"NLA06608-0480",2,"PROB_Lake","Missouri",247,4,1.066,19.9,58.6,0,0.9
"NLA06608-0480",2,"PROB_Lake","Missouri",232,4,1.318,19.9,58.6,0,0.9
"NLA06608-0483",1,"PROB_Lake","Texas",461,4,3.84,0.4,0.6,0,0.1
"NLA06608-0484",1,"PROB_Lake","Tennessee",1519,190,126.4,0,54,8.4,10.3
"NLA06608-0488",1,"PROB_Lake","Kansas",1070,162,49.68,4,53.6,14.3,0
"NLA06608-0489",1,"PROB_Lake","Virginia",1275,107,24.32,1.2,2,76.5,2.9
"NLA06608-0491",1,"PROB_Lake","Indiana",665,16,7.2,40.5,1.8,0,36.9
"NLA06608-0493",1,"PROB_Lake","Virginia",353,15,9.472,4.5,30.3,20.4,10
"NLA06608-0494",1,"PROB_Lake","Minnesota",401,4,24.64,1.7,13.9,0.4,7.7
"NLA06608-0495",1,"PROB_Lake","Colorado",136,11,1.774,0.8,49.2,0.1,0
"NLA06608-0496",1,"PROB_Lake","Montana",4372,620,0.694,0,0.8,0,12.9
"NLA06608-0497",1,"PROB_Lake","Idaho",156,17,0.858,8.6,0,21.4,1.8
"NLA06608-0498",1,"PROB_Lake","Connecticut",820,44,26.424,11.4,20.7,1.9,25
"NLA06608-0500",1,"PROB_Lake","Arkansas",266,21,13.12,1,52,0.1,1.2
"NLA06608-0501",1,"PROB_Lake","California",182,6,0.634,6.7,46.3,0,8.8
"NLA06608-0502",1,"PROB_Lake","Michigan",648,5,2.28,35.2,5.6,5,19
"NLA06608-0503",1,"PROB_Lake","South Dakota",5916,430,244.8,3.5,1,51.6,2
"NLA06608-0508",1,"PROB_Lake","Mississippi",756,283,28,0,0.7,20.6,41.8
"NLA06608-0509",1,"PROB_Lake","Pennsylvania",821,4,1.232,2.3,53.7,1.4,0
"NLA06608-0510",1,"PROB_Lake","North Dakota",2916,165,71.2,3.3,1.2,26.1,8.1
"NLA06608-0511",1,"PROB_Lake","Colorado",112,13,2.352,0,26.6,0,3.1
"NLA06608-0512",1,"PROB_Lake","North Dakota",2447,61,11.84,0,51.6,2.4,2.2
"NLA06608-0514",1,"PROB_Lake","Pennsylvania",1009,7,3.856,2.9,39.9,1.5,0
"NLA06608-0515",1,"PROB_Lake","North Dakota",4984,335,5.92,9.4,0.6,14.5,0
"NLA06608-0523",1,"PROB_Lake","South Dakota",1738,115,48.6,5.5,0.2,14.2,0.4
"NLA06608-0526",1,"PROB_Lake","Minnesota",651,17,11.008,0,72.1,0,0.3
"NLA06608-0528",1,"PROB_Lake","Nebraska",814,65,11.792,8.7,0,2.9,3.9
"NLA06608-0529",1,"PROB_Lake","Washington",508,42,26.08,12.9,0,3.2,4.4
"NLA06608-0530",1,"PROB_Lake","Georgia",1016,117,17.76,42.7,31.4,8.2,9.2
"NLA06608-0531",1,"PROB_Lake","North Dakota",2697,57,3.813,8.4,0,29.7,0.8
"NLA06608-0533",1,"PROB_Lake","New York",178,6,3.18,8.2,30.3,5.7,0.1
"NLA06608-0537",1,"PROB_Lake","West Virginia",256,11,2.335,3.9,38.3,23.9,0
"NLA06608-0540",1,"PROB_Lake","Oklahoma",2250,235,95.04,2.3,1,5.2,0
"NLA06608-0541",1,"PROB_Lake","Virginia",329,14,6.016,39.3,20.8,5.4,22
"NLA06608-0542",1,"PROB_Lake","Wisconsin",1303,15,3.184,0.7,64.8,0,12.6
"NLA06608-0546",1,"PROB_Lake","Massachusetts",4022,181,14.944,36.9,33.1,1.3,23.2
"NLA06608-0547",1,"PROB_Lake","Wisconsin",519,10,2.107,13.2,24.5,8,2.3
"NLA06608-0550",1,"PROB_Lake","New Hampshire",234,1,1.312,3.8,56,0,0.7
"NLA06608-0551",1,"PROB_Lake","Minnesota",1361,54,16.8,2.8,7.7,19.4,1.8
"NLA06608-0555",1,"PROB_Lake","Indiana",578,8,5.653,22.2,5.9,1.6,26.3
"NLA06608-0558",1,"PROB_Lake","Minnesota",1154,17,7.216,11.1,26.2,19.7,6.1
"NLA06608-0560",1,"PROB_Lake","Texas",532,27,12.96,0.5,0,0,14.8
"NLA06608-0561",1,"PROB_Lake","Idaho",86,5,0.139,3.1,17,0,0.7
"NLA06608-0562",1,"PROB_Lake","Rhode Island",334,9,2.08,18.4,34.1,4,21.3
"NLA06608-0562",1,"PROB_Lake","Rhode Island",250,5,2.32,18.4,34.1,4,21.3
"NLA06608-0562",1,"PROB_Lake","Rhode Island",280,4,2.352,18.4,34.1,4,21.3
"NLA06608-0562",2,"PROB_Lake","Rhode Island",334,9,2.08,18.4,34.1,4,21.3
"NLA06608-0562",2,"PROB_Lake","Rhode Island",250,5,2.32,18.4,34.1,4,21.3
"NLA06608-0562",2,"PROB_Lake","Rhode Island",280,4,2.352,18.4,34.1,4,21.3
"NLA06608-0564",1,"PROB_Lake","New Mexico",217,14,6.648,0,7.9,0,0
"NLA06608-0565",1,"PROB_Lake","California",704,81,40.896,70.9,2.7,0,1
"NLA06608-0569",1,"PROB_Lake","Arizona",2188,518,54,8.3,3.5,0.3,5.3
"NLA06608-0570",1,"PROB_Lake","Montana",300,12,3.488,0,0,3,7.9
"NLA06608-0579",1,"PROB_Lake","North Dakota",2694,229,7.136,3,0,13.4,0.6
"NLA06608-0580",1,"PROB_Lake","Virginia",183,10,1.816,2.4,68.6,0,0
"NLA06608-0581",1,"PROB_Lake","Idaho",241,8,1.928,0.6,0.6,1.5,6.5
"NLA06608-0582",1,"PROB_Lake","Connecticut",2709,315,15.696,38.7,23.2,5,0.4
"NLA06608-0583",1,"PROB_Lake","Mississippi",4897,590,326.88,0,0,63.1,6.1
"NLA06608-0585",1,"PROB_Lake","Nevada",505,105,2.528,4.3,0,12.4,4.5
"NLA06608-0587",1,"PROB_Lake","Indiana",1153,29,15.28,15.8,5.9,0.8,1.1
"NLA06608-0587",1,"PROB_Lake","Indiana",1271,30,20.923,15.8,5.9,0.8,1.1
"NLA06608-0587",2,"PROB_Lake","Indiana",1153,29,15.28,15.8,5.9,0.8,1.1
"NLA06608-0587",2,"PROB_Lake","Indiana",1271,30,20.923,15.8,5.9,0.8,1.1
"NLA06608-0588",1,"PROB_Lake","Kansas",1729,589,7.467,2.6,2,0,0
"NLA06608-0590",1,"PROB_Lake","Wisconsin",884,46,NA,4.9,23,0,28.6
"NLA06608-0591",1,"PROB_Lake","Georgia",182,5,5.808,6.3,40.6,0.7,0.2
"NLA06608-0593",1,"PROB_Lake","Washington",203,4,10.688,35,40.5,0,0
"NLA06608-0594",1,"PROB_Lake","Georgia",821,41,20.64,30.8,9.4,7.3,31.5
"NLA06608-0595",1,"PROB_Lake","South Dakota",3828,258,106.56,0.4,0,0,0
"NLA06608-0596",1,"PROB_Lake","Colorado",96,1,0.986,0,9.3,0,2.2
"NLA06608-0597",1,"PROB_Lake","Idaho",361,22,7.8,1.6,0,27.2,3.1
"NLA06608-0599",1,"PROB_Lake","Texas",1012,90,50.256,1.6,12,2.4,20.5
"NLA06608-0606",1,"PROB_Lake","Wisconsin",708,15,5.824,7.9,27,2.8,12.2
"NLA06608-0608",1,"PROB_Lake","Missouri",2184,327,102.6,2.3,12.5,12.4,54
"NLA06608-0609",1,"PROB_Lake","Florida",3334,239,187.92,3.3,1.8,6.6,21.6
"NLA06608-0610",1,"PROB_Lake","Massachusetts",549,11,5.808,34.5,16.5,1.7,2.8
"NLA06608-0611",1,"PROB_Lake","Wisconsin",903,53,20.64,6.7,3.4,2.8,4.1
"NLA06608-0614",1,"PROB_Lake","Oregon",259,8,1.216,2.1,49.9,0,10.1
"NLA06608-0616",1,"PROB_Lake","Oklahoma",483,14,1.692,0,0,0,1.4
"NLA06608-0617",1,"PROB_Lake","Arizona",513,40,2.443,7.7,37.3,0,0
"NLA06608-0618",1,"PROB_Lake","Alabama",257,23,10.173,7.6,20,7.4,11.4
"NLA06608-0619",1,"PROB_Lake","Michigan",733,7,2.952,3.6,24.5,2.4,23.2
"NLA06608-0622",1,"PROB_Lake","Minnesota",508,16,4.4,12.4,14.1,18,0.9
"NLA06608-0623",1,"PROB_Lake","Ohio",628,43,23.2,3.3,40.4,1.7,12.4
"NLA06608-0624",1,"PROB_Lake","Illinois",1274,49,35.2,14.1,40.3,22.7,0
"NLA06608-0625",1,"PROB_Lake","Oregon",55,1,0.615,0,69,0,0
"NLA06608-0627",1,"PROB_Lake","Wisconsin",616,11,3.192,10.4,28.7,12.1,2.6
"NLA06608-0628",1,"PROB_Lake","New Mexico",793,40,2.304,0,0.2,0,1
"NLA06608-0630",1,"PROB_Lake","Michigan",771,8,2.616,1.8,50.1,0,21.5
"NLA06608-0632",1,"PROB_Lake","Kansas",746,44,34,5.4,3.6,16.3,7.2
"NLA06608-0634",1,"PROB_Lake","North Dakota",6800,288,139.68,6.1,0,49.7,7.7
"NLA06608-0635",1,"PROB_Lake","Colorado",224,18,5.147,0.3,0,23.7,12.7
"NLA06608-0637",1,"PROB_Lake","Utah",454,21,7.408,0.6,3.8,0,0
"NLA06608-0641",1,"PROB_Lake","Washington",737,49,25.44,0,56.1,2.9,8
"NLA06608-0648",1,"PROB_Lake","Nebraska",8603,349,78.286,0,0,0,0.9
"NLA06608-0649",1,"PROB_Lake","California",95,9,3.64,7.7,37,0,0
"NLA06608-0650",1,"PROB_Lake","Idaho",466,23,6.896,0.7,2.4,0,7.3
"NLA06608-0651",1,"PROB_Lake","Alabama",290,12,12.96,1.9,52.5,1,1.4
"NLA06608-0654",1,"PROB_Lake","Wisconsin",698,22,9.152,2.7,32.2,0,28.2
"NLA06608-0657",1,"PROB_Lake","Maine",559,20,12.48,0,54.5,0,5.5
"NLA06608-0658",1,"PROB_Lake","Oregon",110,5,1.116,1.6,31.1,0,3.6
"NLA06608-0659",1,"PROB_Lake","North Dakota",1593,432,24.144,6,0.5,33.6,6
"NLA06608-0660",1,"PROB_Lake","Indiana",1546,8,2.904,46.9,0,0,0
"NLA06608-0661",1,"PROB_Lake","Pennsylvania",601,22,25.92,10.2,41.8,3.5,10.8
"NLA06608-0662",1,"PROB_Lake","New Hampshire",256,12,2.968,9.6,27.1,0,4.1
"NLA06608-0663",1,"PROB_Lake","South Dakota",6603,618,273.6,0,0.1,35,4.3
"NLA06608-0665",1,"PROB_Lake","North Carolina",86,1,2.496,8.5,38.2,0,14.2
"NLA06608-0671",1,"PROB_Lake","Utah",380,19,1.115,0,26,0,0
"NLA06608-0672",1,"PROB_Lake","Illinois",2273,213,63.36,8.4,1.5,4.6,18.9
"NLA06608-0674",1,"PROB_Lake","Massachusetts",243,3,1.024,8.8,51,0,8
"NLA06608-0677",1,"PROB_Lake","Oregon",1864,150,25.72,0,0,5.1,0
"NLA06608-0678",1,"PROB_Lake","Oregon",462,52,8.267,0,61.2,0,18.1
"NLA06608-0679",1,"PROB_Lake","Minnesota",635,13,12.112,43.7,4.2,0,1.1
"NLA06608-0681",1,"PROB_Lake","West Virginia",249,9,3.435,4.4,54.4,5.6,0
"NLA06608-0686",1,"PROB_Lake","Minnesota",1343,122,4.208,0.4,9,53.2,12.7
"NLA06608-0687",1,"PROB_Lake","Colorado",198,13,2.28,0,50.7,0,19.6
"NLA06608-0690",1,"PROB_Lake","Rhode Island",479,15,4.608,25.3,17.7,9,11.4
"NLA06608-0690",1,"PROB_Lake","Rhode Island",314,14,5.184,25.3,17.7,9,11.4
"NLA06608-0690",1,"PROB_Lake","Rhode Island",352,17,4.768,25.3,17.7,9,11.4
"NLA06608-0690",2,"PROB_Lake","Rhode Island",479,15,4.608,25.3,17.7,9,11.4
"NLA06608-0690",2,"PROB_Lake","Rhode Island",314,14,5.184,25.3,17.7,9,11.4
"NLA06608-0690",2,"PROB_Lake","Rhode Island",352,17,4.768,25.3,17.7,9,11.4
"NLA06608-0692",1,"PROB_Lake","Nebraska",631,23,13.76,18.6,0,21.8,11
"NLA06608-0693",1,"PROB_Lake","California",79,4,1.464,4.6,52.2,0,0
"NLA06608-0696",1,"PROB_Lake","Oklahoma",829,252,32.616,3.8,1.6,56.2,0
"NLA06608-0707",1,"PROB_Lake","North Dakota",4034,127,5.6,3,0,7.9,2
"NLA06608-0709",1,"PROB_Lake","Florida",2492,202,98.462,18.7,6.7,0,38.5
"NLA06608-0710",1,"PROB_Lake","Massachusetts",302,21,7.44,39,10,9.5,11
"NLA06608-0711",1,"PROB_Lake","Louisiana",523,74,16.32,3.3,5.7,0.4,26.6
"NLA06608-0712",1,"PROB_Lake","Texas",417,14,3.056,3.5,30.8,0,0.4
"NLA06608-0713",1,"PROB_Lake","California",138,7,1.652,3.5,7.9,0,0
"NLA06608-0715",1,"PROB_Lake","Colorado",123,4,3.545,0.3,48.7,0,0.3
"NLA06608-0717",1,"PROB_Lake","Delaware",2030,225,216,32.9,8,20.3,13.7
"NLA06608-0718",1,"PROB_Lake","North Dakota",1869,616,2.64,0.8,0,0,0.3
"NLA06608-0720",1,"PROB_Lake","Kansas",1435,195,19.2,5.7,0,1.6,9
"NLA06608-0721",1,"PROB_Lake","Washington",441,21,7.104,3.2,26.5,9.2,4.3
"NLA06608-0723",1,"PROB_Lake","Nebraska",1433,24,5.646,0,0.6,0,2.2
"NLA06608-0724",1,"PROB_Lake","Indiana",273,9,2.968,22.8,32.8,22.1,0.4
"NLA06608-0726",1,"PROB_Lake","New Hampshire",202,6,1.504,0,52.2,0,15.4
"NLA06608-0727",1,"PROB_Lake","South Dakota",3722,191,130.4,0.3,4.3,0.1,5.4
"NLA06608-0731",1,"PROB_Lake","Indiana",1221,17,2.88,20,17.9,18.1,13.2
"NLA06608-0733",1,"PROB_Lake","Nevada",993,28,2.847,8.8,2.5,0,17.3
"NLA06608-0734",1,"PROB_Lake","Michigan",364,16,3.152,1.3,35.3,0,30.5
"NLA06608-0738",1,"PROB_Lake","New Hampshire",223,3,1.696,3.6,51,0,0.8
"NLA06608-0743",1,"PROB_Lake","Minnesota",406,5,6.032,0.8,41.3,5.7,11.7
"NLA06608-0744",1,"PROB_Lake","Kansas",1243,100,97.488,2.5,1,39,0
"NLA06608-0749",1,"PROB_Lake","Virginia",464,50,13.744,0,75.8,10.8,13.4
"NLA06608-0751",1,"PROB_Lake","Tennessee",99,1,3.616,8.8,46.7,0.4,0
"NLA06608-0753",1,"PROB_Lake","New York",367,15,8.8,16.1,22.2,6.9,10.8
"NLA06608-0754",1,"PROB_Lake","Massachusetts",251,3,1.152,10.4,36.1,0.4,2.4
"NLA06608-0755",1,"PROB_Lake","South Dakota",2216,1104,114.6,0,0,5.4,2.9
"NLA06608-0756",1,"PROB_Lake","Oklahoma",326,3,10.96,2.4,8.5,0,0
"NLA06608-0759",1,"PROB_Lake","Minnesota",4153,360,185.4,3.1,0,11.3,3.7
"NLA06608-0761",1,"PROB_Lake","New Jersey",403,12,54,18.6,37.3,3.8,3.8
"NLA06608-0762",1,"PROB_Lake","North Dakota",3940,264,133.2,1.4,0,0.3,6.7
"NLA06608-0764",1,"PROB_Lake","Nebraska",1386,58,24.264,8.3,3.4,2.5,9.3
"NLA06608-0765",1,"PROB_Lake","Pennsylvania",507,29,11.392,13.3,45.4,21,0
"NLA06608-0766",1,"PROB_Lake","North Dakota",1673,40,33.936,6.9,2.2,5.9,1.9
"NLA06608-0769",1,"PROB_Lake","Idaho",384,16,15.36,5.1,12.4,1.4,8
"NLA06608-0770",1,"PROB_Lake","Arizona",1455,28,6.815,78.2,0,2.5,0.6
"NLA06608-0771",1,"PROB_Lake","Minnesota",622,20,6.4,1.4,21.9,3,24.9
"NLA06608-0775",1,"PROB_Lake","Texas",569,18,1.816,1.4,9.7,0,0
"NLA06608-0779",1,"PROB_Lake","South Dakota",3916,1543,98.496,3.8,3.8,40,52.4
"NLA06608-0781",1,"PROB_Lake","New Jersey",729,34,17.92,57,9.8,1.1,2
"NLA06608-0782",1,"PROB_Lake","Minnesota",443,7,3.28,0,83.9,0,0
"NLA06608-0783",1,"PROB_Lake","Ohio",1896,819,50.933,7.4,16.2,18.1,1.3
"NLA06608-0785",1,"PROB_Lake","Washington",2621,15,6.568,0,0,0,6.8
"NLA06608-0792",1,"PROB_Lake","Texas",760,47,30.24,5.3,7.4,0.9,1
"NLA06608-0793",1,"PROB_Lake","West Virginia",340,19,3.072,16.1,22.1,25.3,0
"NLA06608-0794",1,"PROB_Lake","Wyoming",91,3,1.056,0.5,7.6,0,0.3
"NLA06608-0794",1,"PROB_Lake","Wyoming",79,0,0.496,0.5,7.6,0,0.3
"NLA06608-0794",1,"PROB_Lake","Wyoming",69,1,0.464,0.5,7.6,0,0.3
"NLA06608-0794",2,"PROB_Lake","Wyoming",91,3,1.056,0.5,7.6,0,0.3
"NLA06608-0794",2,"PROB_Lake","Wyoming",79,0,0.496,0.5,7.6,0,0.3
"NLA06608-0794",2,"PROB_Lake","Wyoming",69,1,0.464,0.5,7.6,0,0.3
"NLA06608-0797",1,"PROB_Lake","Nevada",418,24,4.24,0,0,3,74.6
"NLA06608-0802",1,"PROB_Lake","Massachusetts",361,18,5.232,5.3,43.5,3.9,2.8
"NLA06608-0804",1,"PROB_Lake","Kentucky",335,13,5.013,0,76.3,0,3.7
"NLA06608-0805",1,"PROB_Lake","Connecticut",755,51,2.272,8.4,32.5,23.5,5.6
"NLA06608-0806",1,"PROB_Lake","Vermont",427,20,8.32,0,57.3,0,12.5
"NLA06608-0807",1,"PROB_Lake","South Dakota",1505,511,27.504,3.2,0.7,0,0
"NLA06608-0808",1,"PROB_Lake","Missouri",1748,126,76.8,6.1,7.9,60,1
"NLA06608-0809",1,"PROB_Lake","Arizona",546,13,3.008,7.4,43,0.9,0.4
"NLA06608-0811",1,"PROB_Lake","Indiana",1224,51,50.04,0,1.5,13.1,66.5
"NLA06608-0812",1,"PROB_Lake","Mississippi",357,11,6.448,1.8,58.7,0.9,3.6
"NLA06608-0815",1,"PROB_Lake","Georgia",269,39,27.2,10.4,44.7,12.4,6.1
"NLA06608-0820",1,"PROB_Lake","Tennessee",2841,323,120.8,7.7,48.1,27.5,3.3
"NLA06608-0823",1,"PROB_Lake","Wisconsin",331,7,2.084,6,24.6,4.2,6
"NLA06608-0824",1,"PROB_Lake","Oklahoma",309,22,6.229,4.1,11.1,0.8,0
"NLA06608-0825",1,"PROB_Lake","Utah",1001,88,39.696,0.1,1.1,0,0
"NLA06608-0827",1,"PROB_Lake","Colorado",543,23,11.6,37.1,0,10.3,13.4
"NLA06608-0828",1,"PROB_Lake","Mississippi",1510,114,68.4,4.1,0.7,33.6,19.6
"NLA06608-0830",1,"PROB_Lake","North Dakota",15563,1617,272,2.1,0,15.6,12.3
"NLA06608-0831",1,"PROB_Lake","South Carolina",44,4,1.304,0.2,47.7,1.4,0
"NLA06608-0833",1,"PROB_Lake","Montana",104,1,0.792,0,60.5,0,0
"NLA06608-0834",1,"PROB_Lake","Arizona",583,23,8.053,0,0,0,2.1
"NLA06608-0836",1,"PROB_Lake","Arizona",1184,51,2.695,0,1.4,0,0
"NLA06608-0837",1,"PROB_Lake","Idaho",1460,109,55.584,8.9,6.9,9.8,38.1
"NLA06608-0842",1,"PROB_Lake","Wyoming",71,13,1.557,0,2.1,0,0
"NLA06608-0843",1,"PROB_Lake","Alabama",196,8,2.565,25.3,28.5,4.6,1
"NLA06608-0846",1,"PROB_Lake","Wisconsin",875,39,31.84,0.2,19.2,0,11.6
"NLA06608-0847",1,"PROB_Lake","Ohio",3572,395,189.36,8.6,1.1,0.4,3.4
"NLA06608-0849",1,"PROB_Lake","Washington",189,5,4.696,0.5,16.7,0,3.7
"NLA06608-0850",1,"PROB_Lake","Utah",486,19,2.304,7.8,5.6,3.5,0.4
"NLA06608-0851",1,"PROB_Lake","South Dakota",1104,44,7.8,17.3,0.4,0,1.7
"NLA06608-0856",1,"PROB_Lake","Oklahoma",483,31,9.467,7.5,13.3,6.6,0
"NLA06608-0857",1,"PROB_Lake","North Carolina",469,31,12.72,5.1,40.7,3.8,0.9
"NLA06608-0859",1,"PROB_Lake","Wisconsin",913,33,11.472,17.3,11.8,7.7,13.5
"NLA06608-0860",1,"PROB_Lake","Iowa",6672,222,11.168,4.8,32.1,1,2.4
"NLA06608-0860",1,"PROB_Lake","Iowa",1710,232,6.672,4.8,32.1,1,2.4
"NLA06608-0860",2,"PROB_Lake","Iowa",6672,222,11.168,4.8,32.1,1,2.4
"NLA06608-0860",2,"PROB_Lake","Iowa",1710,232,6.672,4.8,32.1,1,2.4
"NLA06608-0862",1,"PROB_Lake","Wisconsin",654,11,3.568,8.2,27.8,0,30
"NLA06608-0863",1,"PROB_Lake","Ohio",446,36,14.384,15.3,26.4,1.6,0.8
"NLA06608-0864",1,"PROB_Lake","Colorado",973,11,9.223,0,0,0,0
"NLA06608-0865",1,"PROB_Lake","Florida",1489,100,83.52,68.3,0.5,0,13.1
"NLA06608-0868",1,"PROB_Lake","Kentucky",1184,61,29.48,0,67.1,2,4.9
"NLA06608-0869",1,"PROB_Lake","Pennsylvania",479,44,11.657,8.3,53.8,0,16.6
"NLA06608-0870",1,"PROB_Lake","Oregon",87,43,0.488,0,58.5,0,0
"NLA06608-0871",1,"PROB_Lake","Minnesota",5378,407,256.32,6.1,4.8,23.3,5.5
"NLA06608-0872",1,"PROB_Lake","Kansas",1129,276,14.32,0.6,10.3,3.2,5.5
"NLA06608-0873",1,"PROB_Lake","Arizona",433,141,9.98,0,41,0,0
